gene,expt,time,expression
YDR242W,elu,270,NA
YDR243C,elu,270,NA
YDR244W,elu,270,NA
YDR245W,elu,270,NA
YDR246W,elu,270,NA
YDR247W,elu,270,NA
YDR248C,elu,270,NA
YDR249C,elu,270,0.08
YDR250C,elu,270,0.08
YDR251W,elu,270,-0.09
YDR252W,elu,270,0.19
YDR253C,elu,270,-0.06
YDR254W,elu,270,-0.06
YDR255C,elu,270,-0.28
YDR256C,elu,270,0.08
YDR257C,elu,270,0.08
YDR258C,elu,270,-0.44
YDR259C,elu,270,0.1
YDR260C,elu,270,0.18
YDR261C,elu,270,0.28
YDR262W,elu,270,-0.22
YDR263C,elu,270,-0.1
YDR264C,elu,270,0.02
YDR265W,elu,270,-0.16
YDR266C,elu,270,0.11
YDR267C,elu,270,0.19
YDR268W,elu,270,0.32
YDR269C,elu,270,0.13
YDR270W,elu,270,0.12
YDR271C,elu,270,-0.01
YDR272W,elu,270,-0.09
YDR273W,elu,270,-0.17
YDR274C,elu,270,-0.2
YDR275W,elu,270,-0.13
YDR276C,elu,270,0.31
YDR277C,elu,270,0.08
YDR278C,elu,270,-0.08
YDR279W,elu,270,-0.21
YDR280W,elu,270,0.06
YDR281C,elu,270,-0.16
YDR282C,elu,270,-0.09
YDR283C,elu,270,0.12
YDR284C,elu,270,-0.05
YDR285W,elu,270,-0.51
YDR286C,elu,270,0.01
YDR287W,elu,270,-0.19
YDR288W,elu,270,-0.02
YDR289C,elu,270,-0.07
YDR290W,elu,270,-0.03
YDR291W,elu,270,0.09
YDR292C,elu,270,0.19
YDR293C,elu,270,0.08
YDR294C,elu,270,0.32
YDR295C,elu,270,-0.32
YDR296W,elu,270,-0.19
YDR297W,elu,270,0.22
YDR298C,elu,270,0.21
YDR299W,elu,270,-0.04
YDR300C,elu,270,0.35
YDR301W,elu,270,0.13
YDR302W,elu,270,-0.03
YDR303C,elu,270,0.08
YDR304C,elu,270,0.17
YDR305C,elu,270,-0.25
YDR306C,elu,270,-0.09
YDR307W,elu,270,-0.03
YDR308C,elu,270,0.14
YDR309C,elu,270,0.6
YDR310C,elu,270,0.3
YDR311W,elu,270,-0.1
YDR312W,elu,270,0.32
YDR313C,elu,270,-0.01
YDR314C,elu,270,-0.02
YDR315C,elu,270,-0.15
YDR316W,elu,270,0.17
YDR317W,elu,270,-0.03
YDR318W,elu,270,-0.19
YDR319C,elu,270,-0.27
YDR320C,elu,270,0.23
YDR321W,elu,270,0.22
YDR322W,elu,270,0.05
YDR323C,elu,270,0.09
YDR324C,elu,270,0.45
YDR325W,elu,270,0.26
YDR326C,elu,270,0.3
YDR327W,elu,270,-0.05
YDR328C,elu,270,0.01
YDR329C,elu,270,-0.06
YDR330W,elu,270,0.01
YDR331W,elu,270,0.22
YDR332W,elu,270,-0.06
YDR333C,elu,270,0.18
YDR334W,elu,270,0.14
YDR335W,elu,270,0.34
YDR336W,elu,270,-0.14
YDR337W,elu,270,0.28
YDR338C,elu,270,0.13
YDR339C,elu,270,0.12
YDR340W,elu,270,-0.15
YDR341C,elu,270,0.12
YDR342C,elu,270,0.55
YDR343C,elu,270,0.45
YDR344C,elu,270,0.1
YDR345C,elu,270,0.53
YDR346C,elu,270,0.7
YDR347W,elu,270,0.58
YDR348C,elu,270,0.37
YDR349C,elu,270,0.44
YDR350C,elu,270,0.13
YDR351W,elu,270,0.33
YDR352W,elu,270,0.31
YDR353W,elu,270,0.12
YDR354W,elu,270,0.38
YDR355C,elu,270,0.37
YDR356W,elu,270,-0.22
YDR357C,elu,270,-0.22
YDR358W,elu,270,-0.08
YDR359C,elu,270,0.25
YDR360W,elu,270,0.12
YDR361C,elu,270,0.09
YDR362C,elu,270,0.27
YDR363W,elu,270,-0.28
YDR364C,elu,270,0.06
YDR365C,elu,270,0.09
YDR366C,elu,270,-0.22
YDR367W,elu,270,0.17
YDR368W,elu,270,-0.13
YDR369C,elu,270,-0.1
YDR370C,elu,270,0.15
YDR371W,elu,270,0.07
YDR372C,elu,270,-0.02
YDR373W,elu,270,0.28
YDR374C,elu,270,-0.23
YDR375C,elu,270,0.5
YDR376W,elu,270,-0.01
YDR377W,elu,270,0.25
YDR378C,elu,270,0.07
YDR379W,elu,270,0.18
YDR380W,elu,270,0.28
YDR381W,elu,270,-0.1
YDR382W,elu,270,0.12
YDR383C,elu,270,-0.13
YDR384C,elu,270,0.32
YDR385W,elu,270,0.5
YDR386W,elu,270,-0.05
YDR387C,elu,270,0.05
YDR388W,elu,270,0
YDR389W,elu,270,0.12
YDR390C,elu,270,0.25
YDR391C,elu,270,-0.24
YDR392W,elu,270,0.25
YDR393W,elu,270,0.2
YDR394W,elu,270,0.23
YDR395W,elu,270,0.2
YDR396W,elu,270,0
YDR397C,elu,270,-0.14
YDR398W,elu,270,0.72
YDR399W,elu,270,0.33
YDR400W,elu,270,0.23
YDR401W,elu,270,-0.01
YDR402C,elu,270,0.12
YDR403W,elu,270,-0.38
YDR404C,elu,270,0.2
YDR405W,elu,270,0.04
YDR406W,elu,270,-0.15
YDR407C,elu,270,0.11
YDR408C,elu,270,-0.42
YDR409W,elu,270,-0.01
YDR410C,elu,270,-0.02
YDR411C,elu,270,-0.07
YDR412W,elu,270,0.12
YDR413C,elu,270,0.11
YDR414C,elu,270,0.26
YDR415C,elu,270,0.15
YDR416W,elu,270,0.2
YDR417C,elu,270,-0.06
YDR418W,elu,270,0.27
YDR419W,elu,270,0.2
YDR420W,elu,270,0.02
YDR421W,elu,270,0.24
YDR422C,elu,270,NA
YDR423C,elu,270,-0.31
YDR424C,elu,270,-0.21
YDR425W,elu,270,-0.36
YDR426C,elu,270,-0.27
YDR427W,elu,270,-0.14
YDR428C,elu,270,0.07
YDR429C,elu,270,-0.14
YDR430C,elu,270,0.16
YDR431W,elu,270,-0.69
YDR432W,elu,270,0.37
YDR433W,elu,270,0.19
YDR434W,elu,270,-0.39
YDR435C,elu,270,-0.26
YDR436W,elu,270,-0.01
YDR437W,elu,270,0.11
YDR438W,elu,270,0.22
YDR439W,elu,270,0.11
YDR440W,elu,270,-0.02
YDR441C,elu,270,-0.14
YDR442W,elu,270,0.24
YDR443C,elu,270,0.25
YDR444W,elu,270,0.34
YDR445C,elu,270,0.06
YDR446W,elu,270,0.03
YDR447C,elu,270,-0.13
YDR448W,elu,270,0.16
YDR449C,elu,270,-0.14
YDR450W,elu,270,0.18
YDR451C,elu,270,0.86
YDR452W,elu,270,0.1
YDR453C,elu,270,0.07
YDR454C,elu,270,0.17
YDR455C,elu,270,0.11
YDR456W,elu,270,0.29
YDR457W,elu,270,0.16
YDR458C,elu,270,0.04
YDR459C,elu,270,0.23
YDR460W,elu,270,0.11
YDR461W,elu,270,-0.58
YDR462W,elu,270,-0.01
YDR463W,elu,270,-0.15
YDR464W,elu,270,0.24
YDR465C,elu,270,0.17
YDR466W,elu,270,-0.15
YDR467C,elu,270,-0.15
YDR468C,elu,270,0.03
YDR469W,elu,270,-0.23
YDR470C,elu,270,0.3
YDR471W,elu,270,-0.06
YDR472W,elu,270,0.01
YDR473C,elu,270,-0.06
YDR474C,elu,270,0.07
YDR475C,elu,270,-0.2
YDR476C,elu,270,0.15
YDR477W,elu,270,-0.05
YDR478W,elu,270,-0.02
YDR479C,elu,270,-0.02
YDR480W,elu,270,0.01
YDR481C,elu,270,-0.05
YDR482C,elu,270,0.07
YDR483W,elu,270,-0.11
YDR484W,elu,270,0.15
YDR485C,elu,270,-0.16
YDR486C,elu,270,-0.08
YDR487C,elu,270,-0.11
YDR488C,elu,270,0.25
YDR489W,elu,270,-0.05
YDR490C,elu,270,0.2
YDR491C,elu,270,0.03
YDR492W,elu,270,0.37
YDR493W,elu,270,-0.16
YDR494W,elu,270,0.04
YDR495C,elu,270,-0.04
YDR496C,elu,270,0.13
YDR497C,elu,270,0.16
YDR498C,elu,270,0.12
YDR499W,elu,270,0.11
YDR500C,elu,270,0.19
YDR501W,elu,270,0.03
YDR502C,elu,270,0.4
YDR503C,elu,270,0.15
YDR504C,elu,270,-0.28
YDR505C,elu,270,-0.03
YDR506C,elu,270,-0.03
YDR507C,elu,270,0.71
YDR508C,elu,270,0.23
YDR509W,elu,270,0.16
YDR510W,elu,270,0.32
YDR511W,elu,270,0.1
YDR512C,elu,270,0.04
YDR513W,elu,270,-0.2
YDR514C,elu,270,0.46
YDR515W,elu,270,0.13
YDR516C,elu,270,0.18
YDR517W,elu,270,0.21
YDR518W,elu,270,0.27
YDR519W,elu,270,0.13
YDR520C,elu,270,0.34
YDR521W,elu,270,-0.09
YDR522C,elu,270,0.09
YDR523C,elu,270,-0.24
YDR524C,elu,270,-0.06
YDR525W,elu,270,-0.27
YDR526C,elu,270,0.39
YDR527W,elu,270,0.56
YDR528W,elu,270,0.17
YDR529C,elu,270,-0.06
YDR530C,elu,270,0.07
YDR531W,elu,270,-0.12
YDR532C,elu,270,-0.13
YDR533C,elu,270,-0.35
YDR534C,elu,270,-0.12
YDR535C,elu,270,0
YDR536W,elu,270,-0.24
YDR537C,elu,270,0.15
YDR538W,elu,270,0.13
YDR539W,elu,270,0.07
YDR540C,elu,270,0.11
YDR541C,elu,270,-0.01
YDR542W,elu,270,0.19
YDR543C,elu,270,0.04
YDR544C,elu,270,0.51
YDR545W,elu,270,0.33
YEL001C,elu,270,0.07
YEL002C,elu,270,0.18
YEL003W,elu,270,-0.29
YEL004W,elu,270,-0.27
YEL005C,elu,270,-0.48
YEL006W,elu,270,0.18
YEL007W,elu,270,-0.04
YEL008W,elu,270,-0.25
YEL009C,elu,270,-0.16
YEL010W,elu,270,-0.32
YEL011W,elu,270,-0.29
YEL012W,elu,270,-0.22
YEL013W,elu,270,0.05
YEL014C,elu,270,-0.23
YEL015W,elu,270,0.3
YEL016C,elu,270,-0.5
YEL017C-A,elu,270,NA
YEL017W,elu,270,-0.22
YEL018W,elu,270,0.03
YEL019C,elu,270,-0.2
YEL020C,elu,270,0.3
YEL021W,elu,270,-0.35
YEL022W,elu,270,-0.08
YEL023C,elu,270,-0.05
YEL024W,elu,270,-0.14
YEL025C,elu,270,0.24
YEL026W,elu,270,0.16
YEL027W,elu,270,-0.06
YEL028W,elu,270,-0.16
YEL029C,elu,270,-0.04
YEL030W,elu,270,0.19
YEL031W,elu,270,0.01
YEL032W,elu,270,0.18
YEL033W,elu,270,0.07
YEL034W,elu,270,-0.09
YEL035C,elu,270,0.14
YEL036C,elu,270,0.15
YEL037C,elu,270,-0.22
YEL038W,elu,270,0.02
YEL039C,elu,270,-0.08
YEL040W,elu,270,0.32
YEL041W,elu,270,-0.34
YEL042W,elu,270,0.53
YEL043W,elu,270,-0.02
YEL044W,elu,270,0.02
YEL045C,elu,270,-0.04
YEL046C,elu,270,0.09
YEL047C,elu,270,-0.09
YEL048C,elu,270,-0.11
YEL049W,elu,270,-0.21
YEL050C,elu,270,0.17
YEL051W,elu,270,-0.24
YEL052W,elu,270,0
YEL053C,elu,270,0.04
YEL054C,elu,270,0.15
YEL055C,elu,270,0.14
YEL056W,elu,270,-0.14
YEL057C,elu,270,-0.24
YEL058W,elu,270,0.27
YEL059C-A,elu,270,NA
YEL059W,elu,270,-0.02
YEL060C,elu,270,-0.49
YEL061C,elu,270,0.08
YEL062W,elu,270,-0.03
YEL063C,elu,270,-0.12
YEL064C,elu,270,0.16
YEL065W,elu,270,0.14
YEL066W,elu,270,0.07
YEL067C,elu,270,-0.04
YEL068C,elu,270,-0.08
YEL069C,elu,270,-0.11
YEL070W,elu,270,-0.02
YEL071W,elu,270,-0.09
YEL072W,elu,270,-0.1
YEL073C,elu,270,-0.23
YEL074W,elu,270,0.06
YEL075C,elu,270,0.14
YEL076C,elu,270,0.08
YEL076C-A,elu,270,NA
YEL076W-C,elu,270,NA
YEL077C,elu,270,0.12
YER001W,elu,270,0.44
YER002W,elu,270,-0.03
YER003C,elu,270,0.3
YER004W,elu,270,-0.15
YER005W,elu,270,0.07
YER006W,elu,270,-0.08
YER007C-A,elu,270,NA
YER007W,elu,270,-0.1
YER008C,elu,270,0.13
YER009W,elu,270,-0.31
YER010C,elu,270,-0.18
YER011W,elu,270,0.34
YER012W,elu,270,-0.43
YER013W,elu,270,-0.29
YER014W,elu,270,-0.15
YER015W,elu,270,0.12
YER016W,elu,270,0.13
YER017C,elu,270,0.25
YER018C,elu,270,-0.13
YER019C-A,elu,270,NA
YER019W,elu,270,-0.19
YER020W,elu,270,-0.39
YER021W,elu,270,-0.31
YER022W,elu,270,-0.21
YER023W,elu,270,0.05
YER024W,elu,270,0.25
YER025W,elu,270,-0.01
YER026C,elu,270,0.08
YER027C,elu,270,-0.02
YER028C,elu,270,-0.18
YER029C,elu,270,-0.23
YER030W,elu,270,-0.12
YER031C,elu,270,-0.31
YER032W,elu,270,0.2
YER033C,elu,270,0.06
YER034W,elu,270,-0.11
YER035W,elu,270,-0.42
YER036C,elu,270,0.14
YER037W,elu,270,-0.23
YER038C,elu,270,-0.25
YER039C,elu,270,-0.29
YER040W,elu,270,0.07
YER041W,elu,270,-0.33
YER042W,elu,270,-0.06
YER043C,elu,270,0.35
YER044C,elu,270,-0.36
YER044C-A,elu,270,NA
YER045C,elu,270,-0.15
YER046W,elu,270,-0.4
YER047C,elu,270,-0.08
YER048C,elu,270,-0.29
YER049W,elu,270,0.27
YER050C,elu,270,0.01
YER051W,elu,270,0.01
YER052C,elu,270,-0.08
YER053C,elu,270,-0.01
YER054C,elu,270,-1.13
YER055C,elu,270,0.09
YER056C,elu,270,0.47
YER056C-A,elu,270,NA
YER057C,elu,270,0.05
YER058W,elu,270,-0.01
YER059W,elu,270,0.09
YER060W,elu,270,0.18
YER060W-A,elu,270,NA
YER061C,elu,270,0.14
YER062C,elu,270,-0.01
YER063W,elu,270,-0.19
YER064C,elu,270,0.21
YER065C,elu,270,0.47
YER066C-A,elu,270,NA
YER066W,elu,270,0.08
YER067W,elu,270,-0.49
YER068W,elu,270,0.17
YER069W,elu,270,0.01
YER070W,elu,270,0.85
YER071C,elu,270,-0.25
YER072W,elu,270,-0.07
YER073W,elu,270,0.28
YER074W,elu,270,-0.02
YER075C,elu,270,0.1
YER076C,elu,270,0.11
YER077C,elu,270,-0.27
YER078C,elu,270,0.2
YER079W,elu,270,-0.41
YER080W,elu,270,-0.01
YER081W,elu,270,-0.22
YER082C,elu,270,0.36
YER083C,elu,270,0
YER084W,elu,270,-0.08
YER085C,elu,270,-0.37
YER086W,elu,270,0.63
YER087C-A,elu,270,NA
YER087W,elu,270,-0.2
YER088C,elu,270,0.2
YER089C,elu,270,0.33
YER090W,elu,270,0.21
YER091C,elu,270,0.33
YER092W,elu,270,-0.01
YER093C,elu,270,0.05
YER093C-A,elu,270,NA
YER094C,elu,270,-0.07
YER095W,elu,270,0.19
YER096W,elu,270,-0.09
YER097W,elu,270,-0.21
YER098W,elu,270,-0.38
YER099C,elu,270,0.24
YER100W,elu,270,-0.11
YER101C,elu,270,-0.09
YER102W,elu,270,-0.06
YER103W,elu,270,-0.06
YER104W,elu,270,-0.46
YER105C,elu,270,0.26
YER106W,elu,270,-0.65
YER107C,elu,270,0.14
YER108C,elu,270,-0.43
YER109C,elu,270,-0.2
YER110C,elu,270,0.77
YER111C,elu,270,-0.15
YER112W,elu,270,-0.35
YER113C,elu,270,-0.03
YER114C,elu,270,0.01
YER115C,elu,270,-0.33
YER116C,elu,270,-0.53
YER117W,elu,270,-0.02
YER118C,elu,270,0.22
YER119C,elu,270,-0.17
YER119C-A,elu,270,NA
YER120W,elu,270,-0.1
YER121W,elu,270,-0.43
YER122C,elu,270,0.01
YER123W,elu,270,0.28
YER124C,elu,270,-0.29
YER125W,elu,270,0.2
YER126C,elu,270,-0.02
YER127W,elu,270,-0.08
YER128W,elu,270,-0.25
YER129W,elu,270,0.19
YER130C,elu,270,-0.3
YER131W,elu,270,0.01
YER132C,elu,270,0.03
YER133W,elu,270,-0.28
YER134C,elu,270,-0.12
YER135C,elu,270,-0.36
YER136W,elu,270,-0.36
YER137C,elu,270,-0.22
YER138C,elu,270,-0.04
YER139C,elu,270,-0.35
YER140W,elu,270,-0.08
YER141W,elu,270,-0.04
YER142C,elu,270,-0.37
YER143W,elu,270,-0.23
YER144C,elu,270,-0.04
YER145C,elu,270,0.03
YER146W,elu,270,-0.09
YER147C,elu,270,0.02
YER148W,elu,270,-0.27
YER149C,elu,270,-0.05
YER150W,elu,270,-1.03
YER151C,elu,270,0.16
YER152C,elu,270,-0.29
YER153C,elu,270,-0.12
YER154W,elu,270,-0.18
YER155C,elu,270,-0.17
YER156C,elu,270,0.08
YER157W,elu,270,0.12
YER158C,elu,270,-0.26
YER159C,elu,270,-0.28
YER160C,elu,270,-0.09
YER161C,elu,270,-0.14
YER162C,elu,270,-0.14
YER163C,elu,270,-0.25
YER164W,elu,270,0.13
YER165W,elu,270,0.07
YER166W,elu,270,0.13
YER167W,elu,270,0
YER168C,elu,270,0.02
YER169W,elu,270,0.1
YER170W,elu,270,0.2
YER171W,elu,270,0.11
YER172C,elu,270,0.28
YER173W,elu,270,0.23
YER174C,elu,270,-0.33
YER175C,elu,270,-0.14
YER176W,elu,270,-0.05
YER177W,elu,270,-0.08
YER178W,elu,270,-0.17
YER179W,elu,270,-0.3
YER180C,elu,270,-0.34
YER181C,elu,270,-0.26
YER182W,elu,270,-0.31
YER183C,elu,270,0.25
YER184C,elu,270,0.05
YER185W,elu,270,-0.27
YER186C,elu,270,-0.21
YER187W,elu,270,-0.3
YER188W,elu,270,-0.09
YER189W,elu,270,0.02
YER190W,elu,270,0.14
YFL001W,elu,270,-0.19
YFL002C,elu,270,0.01
YFL003C,elu,270,-0.2
YFL004W,elu,270,-0.13
YFL005W,elu,270,-0.2
YFL006W,elu,270,-0.06
YFL007W,elu,270,0.29
YFL008W,elu,270,-0.08
YFL009W,elu,270,0.29
YFL010C,elu,270,-0.05
YFL010W-A,elu,270,NA
YFL011W,elu,270,0.13
YFL012W,elu,270,-0.24
YFL013C,elu,270,-0.08
YFL013W-A,elu,270,NA
YFL014W,elu,270,-0.44
YFL015C,elu,270,-0.27
YFL016C,elu,270,-0.12
YFL017C,elu,270,-0.11
YFL018C,elu,270,0.34
YFL018W-A,elu,270,NA
YFL019C,elu,270,-0.2
YFL020C,elu,270,0.07
YFL021W,elu,270,-0.08
YFL022C,elu,270,0.32
YFL023W,elu,270,0.21
YFL024C,elu,270,-0.02
YFL025C,elu,270,0.07
YFL026W,elu,270,0.04
YFL027C,elu,270,-0.21
YFL028C,elu,270,0.02
YFL029C,elu,270,-0.11
YFL030W,elu,270,0.09
YFL031W,elu,270,-0.28
YFL032W,elu,270,0.17
YFL033C,elu,270,-0.32
YFL034W,elu,270,0.18
YFL034C-B,elu,270,0.12
YFL035C-A,elu,270,NA
YFL035C-B,elu,270,NA
YFL036W,elu,270,0.44
YFL037W,elu,270,0.94
YFL038C,elu,270,0.11
YFL039C,elu,270,0.34
YFL040W,elu,270,-0.01
YFL041W,elu,270,0.27
YFL042C,elu,270,0.01
YFL043C,elu,270,-0.29
YFL044C,elu,270,-0.07
YFL045C,elu,270,0.03
YFL046W,elu,270,0.1
YFL047W,elu,270,0.28
YFL048C,elu,270,0.24
YFL049W,elu,270,0.04
YFL050C,elu,270,0.07
YFL051C,elu,270,-0.14
YFL052W,elu,270,0.21
YFL053W,elu,270,0.08
YFL054C,elu,270,0.16
YFL055W,elu,270,0.19
YFL056C,elu,270,0.14
YFL057C,elu,270,0.21
YFL058W,elu,270,0.23
YFL059W,elu,270,0.02
YFL060C,elu,270,0.05
YFL061W,elu,270,-0.04
YFL062W,elu,270,-0.4
YFL063W,elu,270,0.13
YFL064C,elu,270,0.05
YFL065C,elu,270,0.15
YFL066C,elu,270,0.1
YFL067W,elu,270,0.32
YFL068W,elu,270,-0.03
YFR001W,elu,270,-0.12
YFR002W,elu,270,0.04
YFR003C,elu,270,-0.32
YFR004W,elu,270,-0.18
YFR005C,elu,270,0.01
YFR006W,elu,270,0.15
YFR007W,elu,270,-0.08
YFR008W,elu,270,-0.19
YFR009W,elu,270,0.29
YFR010W,elu,270,0.21
YFR011C,elu,270,-0.18
YFR012W,elu,270,-0.17
YFR013W,elu,270,0.16
YFR014C,elu,270,-0.07
YFR015C,elu,270,-0.29
YFR016C,elu,270,0.14
YFR017C,elu,270,-0.64
YFR018C,elu,270,0.04
YFR019W,elu,270,0.25
YFR020W,elu,270,-0.31
YFR021W,elu,270,-0.06
YFR022W,elu,270,-0.07
YFR023W,elu,270,-0.79
YFR024C,elu,270,0.11
YFR024C-A,elu,270,NA
YFR025C,elu,270,-0.1
YFR026C,elu,270,-0.18
YFR027W,elu,270,-0.26
YFR028C,elu,270,0.27
YFR029W,elu,270,-0.05
YFR030W,elu,270,0.47
YFR031C,elu,270,0.15
YFR031C-A,elu,270,NA
YFR032C,elu,270,-0.1
YFR033C,elu,270,-0.08
YFR034C,elu,270,-0.08
YFR035C,elu,270,0
YFR036W,elu,270,-0.05
YFR037C,elu,270,0.08
YFR038W,elu,270,-0.1
YFR039C,elu,270,0.07
YFR040W,elu,270,-0.2
YFR041C,elu,270,-0.3
YFR042W,elu,270,-0.16
YFR043C,elu,270,-0.21
YFR044C,elu,270,-0.07
YFR045W,elu,270,-0.22
YFR046C,elu,270,-0.16
YFR047C,elu,270,-0.05
YFR048W,elu,270,-0.2
YFR049W,elu,270,-0.12
YFR050C,elu,270,-0.1
YFR051C,elu,270,0.63
YFR052W,elu,270,-0.28
YFR053C,elu,270,0.08
YFR054C,elu,270,-0.17
YFR055W,elu,270,0.03
YFR056C,elu,270,-0.23
YFR057W,elu,270,-0.54
YGL001C,elu,270,-0.1
YGL002W,elu,270,-0.06
YGL003C,elu,270,-0.12
YGL004C,elu,270,-0.01
YGL005C,elu,270,-0.6
YGL006W,elu,270,-0.11
YGL007W,elu,270,-0.17
YGL008C,elu,270,0.62
YGL009C,elu,270,-0.18
YGL010W,elu,270,-0.18
YGL011C,elu,270,-0.21
YGL012W,elu,270,0.05
YGL013C,elu,270,0.03
YGL014W,elu,270,0.67
YGL015C,elu,270,-0.11
YGL016W,elu,270,0.11
YGL017W,elu,270,0.01
YGL018C,elu,270,-0.09
YGL019W,elu,270,-0.17
YGL020C,elu,270,0.14
YGL021W,elu,270,0.7
YGL022W,elu,270,0.52
YGL023C,elu,270,-0.14
YGL024W,elu,270,-0.18
YGL025C,elu,270,0
YGL026C,elu,270,0.51
YGL027C,elu,270,0.14
YGL028C,elu,270,0.6
YGL029W,elu,270,-0.23
YGL030W,elu,270,-0.03
YGL031C,elu,270,-0.42
YGL032C,elu,270,0.02
YGL033W,elu,270,-0.19
YGL034C,elu,270,-0.16
YGL035C,elu,270,-0.19
YGL036W,elu,270,0.18
YGL037C,elu,270,-0.79
YGL038C,elu,270,-0.07
YGL039W,elu,270,-0.12
YGL040C,elu,270,0.14
YGL041C,elu,270,-0.16
YGL042C,elu,270,-0.07
YGL043W,elu,270,0.17
YGL044C,elu,270,-0.1
YGL045W,elu,270,-0.29
YGL046W,elu,270,-0.21
YGL047W,elu,270,-0.28
YGL048C,elu,270,0.1
YGL049C,elu,270,0.1
YGL050W,elu,270,-0.39
YGL051W,elu,270,-0.35
YGL052W,elu,270,-0.13
YGL053W,elu,270,-0.43
YGL054C,elu,270,-0.17
YGL055W,elu,270,0.06
YGL056C,elu,270,0.27
YGL057C,elu,270,-0.12
YGL058W,elu,270,-0.07
YGL059W,elu,270,-0.47
YGL060W,elu,270,-0.19
YGL061C,elu,270,-0.09
YGL062W,elu,270,0.18
YGL063W,elu,270,0.09
YGL064C,elu,270,-0.08
YGL065C,elu,270,0.09
YGL066W,elu,270,0.18
YGL067W,elu,270,-0.09
YGL068W,elu,270,0.05
YGL069C,elu,270,-0.16
YGL070C,elu,270,-0.06
YGL071W,elu,270,0.18
YGL072C,elu,270,-0.14
YGL073W,elu,270,-0.15
YGL074C,elu,270,0.06
YGL075C,elu,270,-0.28
YGL076C,elu,270,0.23
YGL077C,elu,270,0.14
YGL078C,elu,270,0.56
YGL079W,elu,270,0.01
YGL080W,elu,270,-0.25
YGL081W,elu,270,-0.48
YGL082W,elu,270,-0.33
YGL083W,elu,270,-0.02
YGL084C,elu,270,-0.11
YGL085W,elu,270,-0.07
YGL086W,elu,270,0.49
YGL087C,elu,270,-0.36
YGL088W,elu,270,-0.08
YGL089C,elu,270,-0.26
YGL090W,elu,270,-0.24
YGL091C,elu,270,-0.22
YGL092W,elu,270,0.25
YGL093W,elu,270,0.05
YGL094C,elu,270,0.32
YGL095C,elu,270,0.03
YGL096W,elu,270,-0.36
YGL097W,elu,270,0.29
YGL098W,elu,270,-0.09
YGL099W,elu,270,0.15
YGL100W,elu,270,0.11
YGL101W,elu,270,-0.01
YGL102C,elu,270,0.03
YGL103W,elu,270,-0.28
YGL104C,elu,270,-0.15
YGL105W,elu,270,-0.1
YGL106W,elu,270,-0.16
YGL107C,elu,270,0.11
YGL108C,elu,270,-0.15
YGL109W,elu,270,-0.5
YGL110C,elu,270,-0.27
YGL111W,elu,270,0.25
YGL112C,elu,270,0.11
YGL113W,elu,270,0.13
YGL114W,elu,270,0.05
YGL115W,elu,270,-0.31
YGL116W,elu,270,0.7
YGL117W,elu,270,-0.35
YGL118C,elu,270,-0.26
YGL119W,elu,270,0
YGL120C,elu,270,0.42
YGL121C,elu,270,-0.58
YGL122C,elu,270,0.13
YGL123W,elu,270,-0.01
YGL124C,elu,270,0.27
YGL125W,elu,270,-0.06
YGL126W,elu,270,0.03
YGL127C,elu,270,-0.41
YGL128C,elu,270,-0.05
YGL129C,elu,270,0.09
YGL130W,elu,270,-0.11
YGL131C,elu,270,0.13
YGL132W,elu,270,-0.17
YGL133W,elu,270,0.11
YGL134W,elu,270,-0.21
YGL135W,elu,270,0.12
YGL136C,elu,270,-0.1
YGL137W,elu,270,0.23
YGL138C,elu,270,-0.57
YGL139W,elu,270,0.22
YGL140C,elu,270,0.44
YGL141W,elu,270,-0.2
YGL142C,elu,270,0.17
YGL143C,elu,270,-0.02
YGL144C,elu,270,0.04
YGL145W,elu,270,-0.21
YGL146C,elu,270,-0.07
YGL147C,elu,270,-0.15
YGL148W,elu,270,0.25
YGL149W,elu,270,-0.09
YGL150C,elu,270,0.02
YGL151W,elu,270,-0.17
YGL152C,elu,270,-0.4
YGL153W,elu,270,-0.09
YGL154C,elu,270,-0.2
YGL155W,elu,270,-0.06
YGL156W,elu,270,-0.3
YGL157W,elu,270,-0.17
YGL158W,elu,270,-0.5
YGL159W,elu,270,-0.42
YGL160W,elu,270,-0.26
YGL161C,elu,270,-0.34
YGL162W,elu,270,-0.16
YGL163C,elu,270,-0.19
YGL164C,elu,270,-0.13
YGL165C,elu,270,0
YGL166W,elu,270,0.03
YGL167C,elu,270,-0.07
YGL168W,elu,270,-0.06
YGL169W,elu,270,-0.09
YGL170C,elu,270,-0.1
YGL171W,elu,270,-0.24
YGL172W,elu,270,-0.04
YGL173C,elu,270,0.59
YGL174W,elu,270,0.16
YGL175C,elu,270,-0.33
YGL176C,elu,270,-0.1
YGL177W,elu,270,-0.21
YGL178W,elu,270,-0.11
YGL179C,elu,270,-0.28
YGL180W,elu,270,0.03
YGL181W,elu,270,-0.18
YGL182C,elu,270,-0.35
YGL183C,elu,270,-0.21
YGL184C,elu,270,0.02
YGL185C,elu,270,-0.3
YGL186C,elu,270,-0.06
YGL187C,elu,270,-0.08
YGL188C,elu,270,0.04
YGL189C,elu,270,-0.18
YGL190C,elu,270,-0.34
YGL191W,elu,270,-0.41
YGL192W,elu,270,0.13
YGL193C,elu,270,-0.2
YGL194C,elu,270,-0.33
YGL195W,elu,270,0.2
YGL196W,elu,270,0.05
YGL197W,elu,270,0.2
YGL198W,elu,270,-0.11
YGL199C,elu,270,-0.21
